noWIMP/withWIMP/diff/D/sig: 7507.193000 7498.912139 -8.280861 16.561722 0.000253
noWIMP/withWIMP/diff/D/sig: 6973.449448 6968.933789 -4.515658 9.031317 0.010936
noWIMP/withWIMP/diff/D/sig: 7581.073122 7570.426765 -10.646358 21.292715 0.000024
noWIMP/withWIMP/diff/D/sig: 7605.628512 7599.096630 -6.531882 13.063764 0.001456
noWIMP/withWIMP/diff/D/sig: 7451.860873 7442.329055 -9.531817 19.063634 0.000073
noWIMP/withWIMP/diff/D/sig: 7533.297819 7526.880486 -6.417333 12.834666 0.001633
noWIMP/withWIMP/diff/D/sig: 7626.987694 7617.881355 -9.106340 18.212679 0.000111
noWIMP/withWIMP/diff/D/sig: 7541.332265 7533.063703 -8.268562 16.537124 0.000256
noWIMP/withWIMP/diff/D/sig: 7279.242589 7274.713157 -4.529432 9.058865 0.010787
noWIMP/withWIMP/diff/D/sig: 6920.819464 6917.206079 -3.613386 7.226772 0.026960
noWIMP/withWIMP/diff/D/sig: 7592.859891 7097.707200 -495.152692 990.305383 0.000000
noWIMP/withWIMP/diff/D/sig: 6786.204612 6783.983453 -2.221159 4.442318 0.108483
noWIMP/withWIMP/diff/D/sig: 7630.425137 7622.623497 -7.801640 15.603280 0.000409
noWIMP/withWIMP/diff/D/sig: 7512.143956 7504.380434 -7.763522 15.527044 0.000425
noWIMP/withWIMP/diff/D/sig: 7413.109814 7402.991866 -10.117948 20.235895 0.000040
noWIMP/withWIMP/diff/D/sig: 6939.988375 6936.222137 -3.766238 7.532476 0.023139
noWIMP/withWIMP/diff/D/sig: 7058.735803 7054.605596 -4.130207 8.260415 0.016080
noWIMP/withWIMP/diff/D/sig: 7522.494846 7513.501668 -8.993178 17.986356 0.000124
noWIMP/withWIMP/diff/D/sig: 7405.407966 7393.041813 -12.366152 24.732305 0.000004
noWIMP/withWIMP/diff/D/sig: 6952.037688 6949.651498 -2.386189 4.772379 0.091980
noWIMP/withWIMP/diff/D/sig: 7472.138125 7463.996907 -8.141219 16.282437 0.000291
noWIMP/withWIMP/diff/D/sig: 7527.365932 7514.863068 -12.502864 25.005728 0.000004
noWIMP/withWIMP/diff/D/sig: 7432.591140 7424.606533 -7.984607 15.969215 0.000341
noWIMP/withWIMP/diff/D/sig: 7405.136993 7399.430297 -5.706696 11.413393 0.003324
noWIMP/withWIMP/diff/D/sig: 7468.739101 7461.893918 -6.845184 13.690367 0.001065
noWIMP/withWIMP/diff/D/sig: 7447.620364 7437.780346 -9.840018 19.680035 0.000053
noWIMP/withWIMP/diff/D/sig: 7607.721360 7598.901698 -8.819662 17.639324 0.000148
noWIMP/withWIMP/diff/D/sig: 7701.099556 7689.946465 -11.153090 22.306181 0.000014
noWIMP/withWIMP/diff/D/sig: 7395.826391 7386.673320 -9.153071 18.306141 0.000106
noWIMP/withWIMP/diff/D/sig: 7488.406224 7477.524786 -10.881438 21.762876 0.000019
noWIMP/withWIMP/diff/D/sig: 7461.379686 7454.690498 -6.689187 13.378375 0.001244
noWIMP/withWIMP/diff/D/sig: 7478.385443 7474.786903 -3.598540 7.197080 0.027364
noWIMP/withWIMP/diff/D/sig: 7452.431811 7445.352203 -7.079608 14.159216 0.000842
noWIMP/withWIMP/diff/D/sig: 6982.033732 6978.560589 -3.473143 6.946286 0.031019
noWIMP/withWIMP/diff/D/sig: 7845.149433 7839.629965 -5.519468 11.038936 0.004008
noWIMP/withWIMP/diff/D/sig: 7096.295261 7093.684971 -2.610291 5.220581 0.073513
noWIMP/withWIMP/diff/D/sig: 7373.665790 7367.200670 -6.465119 12.930238 0.001557
noWIMP/withWIMP/diff/D/sig: 7657.922206 7647.709144 -10.213061 20.426123 0.000037
noWIMP/withWIMP/diff/D/sig: 7415.931197 7410.027513 -5.903684 11.807368 0.002729
noWIMP/withWIMP/diff/D/sig: 7466.134445 7457.978288 -8.156157 16.312314 0.000287
noWIMP/withWIMP/diff/D/sig: 7407.924746 7401.265068 -6.659677 13.319354 0.001282
noWIMP/withWIMP/diff/D/sig: 7466.142876 7459.158435 -6.984441 13.968882 0.000926
noWIMP/withWIMP/diff/D/sig: 7007.728194 7001.708256 -6.019939 12.039877 0.002430
noWIMP/withWIMP/diff/D/sig: 7035.365355 7030.419689 -4.945665 9.891331 0.007114
noWIMP/withWIMP/diff/D/sig: 7552.138047 7544.835616 -7.302431 14.604862 0.000674
noWIMP/withWIMP/diff/D/sig: 6979.448347 6975.982093 -3.466254 6.932508 0.031234
noWIMP/withWIMP/diff/D/sig: 7492.454341 7479.518795 -12.935547 25.871093 0.000002
noWIMP/withWIMP/diff/D/sig: 7028.584073 7024.747548 -3.836525 7.673050 0.021568
noWIMP/withWIMP/diff/D/sig: 7353.489564 7346.887257 -6.602307 13.204615 0.001357
noWIMP/withWIMP/diff/D/sig: 7566.962604 7559.680978 -7.281625 14.563251 0.000688
noWIMP/withWIMP/diff/D/sig: 7688.640906 7686.130696 -2.510211 5.020422 0.081251
noWIMP/withWIMP/diff/D/sig: 7602.744621 7595.162000 -7.582621 15.165242 0.000509
noWIMP/withWIMP/diff/D/sig: 7397.726817 7392.422095 -5.304722 10.609443 0.004968
noWIMP/withWIMP/diff/D/sig: 7652.065629 7644.802969 -7.262661 14.525321 0.000701
noWIMP/withWIMP/diff/D/sig: 7574.374507 7562.055731 -12.318776 24.637552 0.000004
noWIMP/withWIMP/diff/D/sig: 7563.911895 7553.341471 -10.570423 21.140847 0.000026
noWIMP/withWIMP/diff/D/sig: 7669.408986 7663.323142 -6.085844 12.171688 0.002275
noWIMP/withWIMP/diff/D/sig: 7562.269572 7553.735402 -8.534170 17.068340 0.000197
noWIMP/withWIMP/diff/D/sig: 7113.900141 7111.034979 -2.865163 5.730326 0.056974
noWIMP/withWIMP/diff/D/sig: 7068.838042 7066.914061 -1.923980 3.847961 0.146025
noWIMP/withWIMP/diff/D/sig: 7477.238841 7466.121691 -11.117151 22.234301 0.000015
noWIMP/withWIMP/diff/D/sig: 7304.374747 7298.847188 -5.527559 11.055118 0.003976
noWIMP/withWIMP/diff/D/sig: 7559.930906 7551.246541 -8.684366 17.368732 0.000169
noWIMP/withWIMP/diff/D/sig: 7583.156951 7578.738721 -4.418230 8.836461 0.012056
noWIMP/withWIMP/diff/D/sig: 7550.894719 7541.989591 -8.905128 17.810256 0.000136
noWIMP/withWIMP/diff/D/sig: 7562.252427 7558.611649 -3.640779 7.281557 0.026232
noWIMP/withWIMP/diff/D/sig: 7785.466706 7777.284702 -8.182004 16.364008 0.000280
noWIMP/withWIMP/diff/D/sig: 7401.661555 7393.937097 -7.724458 15.448916 0.000442
noWIMP/withWIMP/diff/D/sig: 7557.398012 7551.167480 -6.230531 12.461063 0.001968
noWIMP/withWIMP/diff/D/sig: 7079.981526 7075.721991 -4.259535 8.519070 0.014129
noWIMP/withWIMP/diff/D/sig: 7656.288343 7645.604186 -10.684157 21.368315 0.000023
noWIMP/withWIMP/diff/D/sig: 7551.431752 7544.551801 -6.879952 13.759903 0.001028
noWIMP/withWIMP/diff/D/sig: 7054.651616 7049.875523 -4.776093 9.552186 0.008429
noWIMP/withWIMP/diff/D/sig: 7550.324285 7541.035677 -9.288608 18.577217 0.000092
noWIMP/withWIMP/diff/D/sig: 7585.988166 7574.138244 -11.849922 23.699844 0.000007
noWIMP/withWIMP/diff/D/sig: 7688.664417 7680.835904 -7.828512 15.657025 0.000398
noWIMP/withWIMP/diff/D/sig: 7115.075018 7112.392894 -2.682124 5.364248 0.068418
noWIMP/withWIMP/diff/D/sig: 6992.207110 6990.570142 -1.636968 3.273935 0.194569
noWIMP/withWIMP/diff/D/sig: 7643.519286 7638.312375 -5.206911 10.413822 0.005479
noWIMP/withWIMP/diff/D/sig: 7556.061854 7546.575355 -9.486500 18.972999 0.000076
noWIMP/withWIMP/diff/D/sig: 7244.044159 7240.233167 -3.810993 7.621985 0.022126
noWIMP/withWIMP/diff/D/sig: 7599.651054 7591.515293 -8.135760 16.271521 0.000293
noWIMP/withWIMP/diff/D/sig: 7455.117508 7442.195738 -12.921770 25.843540 0.000002
noWIMP/withWIMP/diff/D/sig: 7424.497255 7411.673263 -12.823992 25.647984 0.000003
noWIMP/withWIMP/diff/D/sig: 7437.804600 7433.697803 -4.106797 8.213595 0.016460
noWIMP/withWIMP/diff/D/sig: 7641.640964 7634.534287 -7.106676 14.213353 0.000820
noWIMP/withWIMP/diff/D/sig: 7525.892883 7516.086227 -9.806656 19.613312 0.000055
noWIMP/withWIMP/diff/D/sig: 6921.050412 6916.932263 -4.118150 8.236299 0.016275
noWIMP/withWIMP/diff/D/sig: 7123.940516 7121.636227 -2.304288 4.608577 0.099830
noWIMP/withWIMP/diff/D/sig: 7629.397166 7623.606605 -5.790560 11.581121 0.003056
noWIMP/withWIMP/diff/D/sig: 6944.268305 6940.315583 -3.952721 7.905442 0.019202
noWIMP/withWIMP/diff/D/sig: 7516.494575 7509.091177 -7.403398 14.806795 0.000609
noWIMP/withWIMP/diff/D/sig: 7557.336410 7551.157973 -6.178437 12.356874 0.002074
noWIMP/withWIMP/diff/D/sig: 7568.650532 7560.988069 -7.662464 15.324927 0.000470
noWIMP/withWIMP/diff/D/sig: 7317.515289 7313.451734 -4.063554 8.127108 0.017188
noWIMP/withWIMP/diff/D/sig: 7653.792158 7643.568296 -10.223861 20.447722 0.000036
noWIMP/withWIMP/diff/D/sig: 7027.131730 7022.720603 -4.411127 8.822254 0.012141
noWIMP/withWIMP/diff/D/sig: 7329.877888 7322.127780 -7.750108 15.500216 0.000431
noWIMP/withWIMP/diff/D/sig: 6930.379766 6926.858597 -3.521169 7.042339 0.029565
noWIMP/withWIMP/diff/D/sig: 6940.783600 6936.964331 -3.819269 7.638538 0.021944
noWIMP/withWIMP/diff/D/sig: 7421.925149 7415.171686 -6.753464 13.506927 0.001167
noWIMP/withWIMP/diff/D/sig: 7032.503998 7030.728662 -1.775336 3.550671 0.169427
noWIMP/withWIMP/diff/D/sig: 7720.662476 7711.948248 -8.714228 17.428455 0.000164
noWIMP/withWIMP/diff/D/sig: 7289.694865 7284.860480 -4.834386 9.668772 0.007952
noWIMP/withWIMP/diff/D/sig: 7564.485435 7557.009405 -7.476030 14.952060 0.000567
noWIMP/withWIMP/diff/D/sig: 7597.060543 7590.298324 -6.762219 13.524437 0.001157
noWIMP/withWIMP/diff/D/sig: 7451.067675 7443.332125 -7.735550 15.471100 0.000437
noWIMP/withWIMP/diff/D/sig: 7476.693361 7469.737175 -6.956186 13.912371 0.000953
noWIMP/withWIMP/diff/D/sig: 7519.990060 7512.039879 -7.950182 15.900363 0.000353
noWIMP/withWIMP/diff/D/sig: 6961.004698 6957.058670 -3.946028 7.892056 0.019331
noWIMP/withWIMP/diff/D/sig: 7069.018454 7066.405309 -2.613146 5.226291 0.073304
noWIMP/withWIMP/diff/D/sig: 7461.879716 7453.764379 -8.115337 16.230675 0.000299
noWIMP/withWIMP/diff/D/sig: 7003.424144 6996.770560 -6.653584 13.307168 0.001289
noWIMP/withWIMP/diff/D/sig: 7065.838147 7062.474799 -3.363348 6.726696 0.034619
noWIMP/withWIMP/diff/D/sig: 7454.924345 7445.906328 -9.018018 18.036035 0.000121
noWIMP/withWIMP/diff/D/sig: 7527.828305 7520.368775 -7.459530 14.919060 0.000576
noWIMP/withWIMP/diff/D/sig: 7435.209618 7426.486253 -8.723365 17.446729 0.000163
noWIMP/withWIMP/diff/D/sig: 7531.684530 7522.118644 -9.565886 19.131773 0.000070
noWIMP/withWIMP/diff/D/sig: 7435.424961 7427.338194 -8.086767 16.173535 0.000308
noWIMP/withWIMP/diff/D/sig: 7109.185942 7102.330865 -6.855076 13.710153 0.001054
noWIMP/withWIMP/diff/D/sig: 7603.793679 7594.345530 -9.448149 18.896297 0.000079
noWIMP/withWIMP/diff/D/sig: 7469.854634 7460.807308 -9.047325 18.094651 0.000118
noWIMP/withWIMP/diff/D/sig: 6985.358318 6982.183937 -3.174380 6.348761 0.041820
noWIMP/withWIMP/diff/D/sig: 7576.875230 7571.459230 -5.416000 10.832000 0.004445
noWIMP/withWIMP/diff/D/sig: 7629.800817 7625.193143 -4.607674 9.215348 0.009975
noWIMP/withWIMP/diff/D/sig: 7603.047101 7597.522388 -5.524712 11.049425 0.003987
noWIMP/withWIMP/diff/D/sig: 6860.698578 6858.136040 -2.562539 5.125078 0.077109
noWIMP/withWIMP/diff/D/sig: 7561.842039 7549.237967 -12.604071 25.208143 0.000003
noWIMP/withWIMP/diff/D/sig: 7557.309598 7072.881054 -484.428544 968.857088 0.000000
noWIMP/withWIMP/diff/D/sig: 6993.909550 6987.979390 -5.930160 11.860320 0.002658
noWIMP/withWIMP/diff/D/sig: 7210.302458 7204.482535 -5.819923 11.639846 0.002968
noWIMP/withWIMP/diff/D/sig: 7430.212523 7420.895840 -9.316683 18.633367 0.000090
noWIMP/withWIMP/diff/D/sig: 7520.952694 7514.752329 -6.200364 12.400729 0.002029
noWIMP/withWIMP/diff/D/sig: 7554.405355 7549.277734 -5.127621 10.255242 0.005931
noWIMP/withWIMP/diff/D/sig: 7700.892597 7690.009949 -10.882648 21.765296 0.000019
noWIMP/withWIMP/diff/D/sig: 6930.980263 6926.191312 -4.788951 9.577902 0.008321
noWIMP/withWIMP/diff/D/sig: 7567.735636 7561.046171 -6.689465 13.378930 0.001244
noWIMP/withWIMP/diff/D/sig: 7082.657551 7077.559802 -5.097748 10.195497 0.006110
noWIMP/withWIMP/diff/D/sig: 7373.997553 7363.608150 -10.389403 20.778806 0.000031
noWIMP/withWIMP/diff/D/sig: 7735.592181 7727.941515 -7.650665 15.301330 0.000476
noWIMP/withWIMP/diff/D/sig: 7468.104514 7462.283307 -5.821207 11.642413 0.002964
noWIMP/withWIMP/diff/D/sig: 7061.838671 7060.089154 -1.749517 3.499033 0.173858
noWIMP/withWIMP/diff/D/sig: 7450.624902 7439.085652 -11.539251 23.078501 0.000010
noWIMP/withWIMP/diff/D/sig: 7429.774791 7421.703256 -8.071535 16.143069 0.000312
noWIMP/withWIMP/diff/D/sig: 7646.903626 7634.908391 -11.995235 23.990471 0.000006
noWIMP/withWIMP/diff/D/sig: 6857.044950 6851.415330 -5.629620 11.259240 0.003590
noWIMP/withWIMP/diff/D/sig: 6901.695946 6896.605432 -5.090514 10.181028 0.006155
noWIMP/withWIMP/diff/D/sig: 7546.677271 7536.677461 -9.999810 19.999621 0.000045
noWIMP/withWIMP/diff/D/sig: 7418.810511 7409.721608 -9.088904 18.177807 0.000113
noWIMP/withWIMP/diff/D/sig: 7470.659265 7459.407670 -11.251594 22.503189 0.000013
noWIMP/withWIMP/diff/D/sig: 7622.279731 7612.880824 -9.398907 18.797815 0.000083
noWIMP/withWIMP/diff/D/sig: 7444.143614 7436.542503 -7.601110 15.202221 0.000500
noWIMP/withWIMP/diff/D/sig: 6812.796103 6808.166613 -4.629490 9.258980 0.009760
noWIMP/withWIMP/diff/D/sig: 7437.890215 7431.439165 -6.451050 12.902101 0.001579
noWIMP/withWIMP/diff/D/sig: 7628.298324 7619.598484 -8.699841 17.399681 0.000167
noWIMP/withWIMP/diff/D/sig: 7581.833971 7576.642387 -5.191584 10.383168 0.005563
noWIMP/withWIMP/diff/D/sig: 7035.388154 7032.724194 -2.663960 5.327920 0.069672
noWIMP/withWIMP/diff/D/sig: 7399.762680 7394.639903 -5.122777 10.245554 0.005959
noWIMP/withWIMP/diff/D/sig: 7626.053481 7614.334359 -11.719122 23.438244 0.000008
noWIMP/withWIMP/diff/D/sig: 6812.061999 6808.368107 -3.693891 7.387783 0.024875
noWIMP/withWIMP/diff/D/sig: 7499.248926 7487.081055 -12.167871 24.335742 0.000005
noWIMP/withWIMP/diff/D/sig: 7050.304364 7046.625884 -3.678480 7.356960 0.025261
noWIMP/withWIMP/diff/D/sig: 7372.469810 7363.974646 -8.495163 16.990326 0.000204
noWIMP/withWIMP/diff/D/sig: 7527.729774 7521.348933 -6.380841 12.761682 0.001694
noWIMP/withWIMP/diff/D/sig: 7586.924451 7575.087685 -11.836765 23.673531 0.000007
noWIMP/withWIMP/diff/D/sig: 7516.397653 7507.426016 -8.971637 17.943274 0.000127
noWIMP/withWIMP/diff/D/sig: 7122.838684 7119.844434 -2.994250 5.988499 0.050074
noWIMP/withWIMP/diff/D/sig: 7578.597292 7573.157187 -5.440105 10.880211 0.004339
noWIMP/withWIMP/diff/D/sig: 7154.271164 7152.272108 -1.999057 3.998113 0.135463
noWIMP/withWIMP/diff/D/sig: 7446.352692 7437.244959 -9.107732 18.215465 0.000111
noWIMP/withWIMP/diff/D/sig: 7622.499878 7614.642603 -7.857275 15.714549 0.000387
noWIMP/withWIMP/diff/D/sig: 7766.065569 7756.559527 -9.506042 19.012085 0.000074
noWIMP/withWIMP/diff/D/sig: 7601.408346 7588.691542 -12.716804 25.433609 0.000003
noWIMP/withWIMP/diff/D/sig: 7598.865311 7589.466080 -9.399232 18.798463 0.000083
noWIMP/withWIMP/diff/D/sig: 7615.211209 7604.552349 -10.658861 21.317722 0.000023
noWIMP/withWIMP/diff/D/sig: 7264.156588 7259.378520 -4.778068 9.556136 0.008412
noWIMP/withWIMP/diff/D/sig: 7169.866267 7167.095514 -2.770752 5.541505 0.062615
noWIMP/withWIMP/diff/D/sig: 7461.888672 7457.302763 -4.585908 9.171817 0.010194
noWIMP/withWIMP/diff/D/sig: 7523.142972 7514.524645 -8.618328 17.236656 0.000181
noWIMP/withWIMP/diff/D/sig: 7531.962434 7526.099763 -5.862671 11.725342 0.002844
noWIMP/withWIMP/diff/D/sig: 7518.097863 7509.315745 -8.782118 17.564236 0.000153
noWIMP/withWIMP/diff/D/sig: 7549.588847 7540.673642 -8.915205 17.830411 0.000134
noWIMP/withWIMP/diff/D/sig: 7123.268895 7118.924324 -4.344571 8.689143 0.012977
noWIMP/withWIMP/diff/D/sig: 7723.459418 7719.314505 -4.144913 8.289826 0.015845
noWIMP/withWIMP/diff/D/sig: 7522.668113 7516.241111 -6.427002 12.854004 0.001617
noWIMP/withWIMP/diff/D/sig: 7082.482440 7079.004611 -3.477829 6.955659 0.030874
noWIMP/withWIMP/diff/D/sig: 7499.826952 7493.828213 -5.998739 11.997478 0.002482
noWIMP/withWIMP/diff/D/sig: 7481.515238 7476.808262 -4.706976 9.413953 0.009032
noWIMP/withWIMP/diff/D/sig: 7150.430694 7146.643252 -3.787442 7.574884 0.022653
noWIMP/withWIMP/diff/D/sig: 7492.744959 7485.725955 -7.019005 14.038009 0.000895
noWIMP/withWIMP/diff/D/sig: 7496.961417 7486.476659 -10.484758 20.969515 0.000028
noWIMP/withWIMP/diff/D/sig: 7282.902897 7273.450730 -9.452167 18.904334 0.000079
noWIMP/withWIMP/diff/D/sig: 7584.593500 7576.413994 -8.179506 16.359013 0.000280
noWIMP/withWIMP/diff/D/sig: 7105.400398 7102.092230 -3.308169 6.616338 0.036583
noWIMP/withWIMP/diff/D/sig: 6947.169864 6943.485108 -3.684756 7.369512 0.025103
noWIMP/withWIMP/diff/D/sig: 7720.483181 7710.568139 -9.915042 19.830084 0.000049
noWIMP/withWIMP/diff/D/sig: 7574.590570 7565.309936 -9.280634 18.561267 0.000093
noWIMP/withWIMP/diff/D/sig: 7072.682435 7069.551936 -3.130499 6.260997 0.043696
noWIMP/withWIMP/diff/D/sig: 7629.472902 7622.634140 -6.838762 13.677523 0.001071
noWIMP/withWIMP/diff/D/sig: 7531.298815 7522.302580 -8.996235 17.992470 0.000124
noWIMP/withWIMP/diff/D/sig: 7022.339838 7018.100470 -4.239369 8.478737 0.014417
noWIMP/withWIMP/diff/D/sig: 6956.079005 6954.332750 -1.746255 3.492510 0.174426
noWIMP/withWIMP/diff/D/sig: 7094.906996 7089.712069 -5.194927 10.389854 0.005545
noWIMP/withWIMP/diff/D/sig: 7089.883233 7084.184255 -5.698977 11.397955 0.003349
noWIMP/withWIMP/diff/D/sig: 7610.451709 7602.856487 -7.595222 15.190445 0.000503
noWIMP/withWIMP/diff/D/sig: 7061.857019 7058.372639 -3.484379 6.968759 0.030673
noWIMP/withWIMP/diff/D/sig: 7118.100886 7114.191451 -3.909435 7.818869 0.020052
noWIMP/withWIMP/diff/D/sig: 7754.010694 7747.119932 -6.890762 13.781525 0.001017
noWIMP/withWIMP/diff/D/sig: 7529.723754 7526.007609 -3.716145 7.432290 0.024328
noWIMP/withWIMP/diff/D/sig: 7427.632189 7419.532281 -8.099907 16.199815 0.000304
noWIMP/withWIMP/diff/D/sig: 6994.493527 6989.451660 -5.041867 10.083733 0.006462
noWIMP/withWIMP/diff/D/sig: 7344.441255 7333.214207 -11.227048 22.454097 0.000013
noWIMP/withWIMP/diff/D/sig: 7540.519328 7530.660583 -9.858745 19.717489 0.000052
noWIMP/withWIMP/diff/D/sig: 7546.036197 7538.067034 -7.969164 15.938327 0.000346
noWIMP/withWIMP/diff/D/sig: 7595.482396 7585.466589 -10.015808 20.031615 0.000045
noWIMP/withWIMP/diff/D/sig: 7703.076976 7691.374060 -11.702917 23.405834 0.000008
noWIMP/withWIMP/diff/D/sig: 7629.132944 7623.899989 -5.232955 10.465909 0.005338
noWIMP/withWIMP/diff/D/sig: 7540.541280 7538.684797 -1.856484 3.712968 0.156221
noWIMP/withWIMP/diff/D/sig: 7619.036630 7610.161237 -8.875393 17.750786 0.000140
noWIMP/withWIMP/diff/D/sig: 7014.213667 7008.380750 -5.832917 11.665834 0.002930
noWIMP/withWIMP/diff/D/sig: 7511.223481 7502.516324 -8.707157 17.414314 0.000165
noWIMP/withWIMP/diff/D/sig: 7524.189351 7519.941520 -4.247830 8.495661 0.014295
noWIMP/withWIMP/diff/D/sig: 7437.324036 7429.505167 -7.818869 15.637739 0.000402
noWIMP/withWIMP/diff/D/sig: 7087.308665 7085.183454 -2.125211 4.250422 0.119408
noWIMP/withWIMP/diff/D/sig: 7533.804502 7526.909675 -6.894827 13.789655 0.001013
noWIMP/withWIMP/diff/D/sig: 7424.244949 7421.334770 -2.910179 5.820358 0.054466
noWIMP/withWIMP/diff/D/sig: 7663.830235 7659.238988 -4.591247 9.182494 0.010140
noWIMP/withWIMP/diff/D/sig: 6960.745601 6956.126106 -4.619495 9.238990 0.009858
noWIMP/withWIMP/diff/D/sig: 7673.637489 7664.405229 -9.232260 18.464521 0.000098
noWIMP/withWIMP/diff/D/sig: 7101.076928 7098.981484 -2.095444 4.190889 0.123016
noWIMP/withWIMP/diff/D/sig: 7471.211354 7461.289939 -9.921415 19.842831 0.000049
noWIMP/withWIMP/diff/D/sig: 7165.369024 7164.018082 -1.350942 2.701884 0.258996
noWIMP/withWIMP/diff/D/sig: 7730.402913 7722.365204 -8.037708 16.075417 0.000323
noWIMP/withWIMP/diff/D/sig: 7661.461317 7654.323087 -7.138229 14.276458 0.000794
noWIMP/withWIMP/diff/D/sig: 7118.185930 7113.976798 -4.209132 8.418265 0.014859
noWIMP/withWIMP/diff/D/sig: 6993.041199 6988.086313 -4.954885 9.909770 0.007049
noWIMP/withWIMP/diff/D/sig: 7200.850741 7195.139720 -5.711022 11.422043 0.003309
noWIMP/withWIMP/diff/D/sig: 7504.161687 7495.174927 -8.986760 17.973520 0.000125
noWIMP/withWIMP/diff/D/sig: 6818.722228 6815.137619 -3.584609 7.169218 0.027748
noWIMP/withWIMP/diff/D/sig: 7396.127461 7389.645478 -6.481984 12.963967 0.001531
noWIMP/withWIMP/diff/D/sig: 7182.708958 7177.586342 -5.122616 10.245232 0.005960
noWIMP/withWIMP/diff/D/sig: 7585.229209 7578.039407 -7.189803 14.379605 0.000754
noWIMP/withWIMP/diff/D/sig: 7086.303904 7083.413022 -2.890881 5.781763 0.055527
noWIMP/withWIMP/diff/D/sig: 7623.833935 7614.122102 -9.711833 19.423666 0.000061
noWIMP/withWIMP/diff/D/sig: 7511.471465 7501.670361 -9.801104 19.602207 0.000055
noWIMP/withWIMP/diff/D/sig: 7615.083343 7608.046425 -7.036918 14.073836 0.000879
