4252	862	2319	937	620.6675	35.1082	141.2271	26.0057	520.2257	189.0390	888.3861	0.0000	-0.5689	0.0168	0.0995	0.0055	4400.8951	73.8017	2566.6188	177.2581
4186	908	2282	1013	705.4440	36.4182	199.8027	27.8339	445.6062	184.8001	1031.7383	0.0000	-0.5897	0.0154	0.1047	0.0051	4338.5237	73.3673	2575.4048	173.1665
4272	850	2289	952	641.1865	35.6461	204.9489	27.2211	218.7095	185.8466	972.6269	0.0000	-0.5734	0.0158	0.0992	0.0052	4418.9523	73.7996	2755.4549	175.9012
4281	850	2347	946	612.5001	35.1341	231.6668	28.1475	474.0395	185.5624	970.6584	0.0000	-0.6007	0.0148	0.1080	0.0049	4402.3177	73.9761	2573.4419	173.6242
4192	859	2383	999	650.6919	35.9578	208.9537	28.0718	639.7877	185.4236	986.1372	0.0000	-0.6123	0.0140	0.1107	0.0047	4349.5676	73.6099	2455.0639	172.0353
4258	888	2343	955	596.2898	35.1088	237.1576	28.3933	604.3762	191.1844	959.9390	0.0000	-0.5652	0.0163	0.0965	0.0053	4372.4099	73.9754	2511.6885	177.7320
4321	831	2404	945	617.2668	35.2813	191.1390	27.6236	334.8359	191.3335	934.8974	0.0000	-0.5942	0.0146	0.1052	0.0048	4474.1195	74.4744	2758.0389	179.5159
4313	864	2288	974	638.8354	35.7599	241.9991	28.2092	201.7301	187.4467	1007.3260	0.0000	-0.5391	0.0158	0.0854	0.0052	4492.7920	74.4968	2744.1527	176.7137
4206	824	2303	968	661.3383	35.7300	210.3096	27.2421	256.3884	185.3501	998.1395	0.0000	-0.5765	0.0155	0.0995	0.0051	4377.5868	73.6179	2669.1328	174.4075
4291	819	2348	1070	682.7752	36.6644	278.2348	29.4418	192.8666	187.0785	1087.5016	0.0000	-0.5931	0.0154	0.1065	0.0050	4472.7958	74.3410	2774.2589	176.2987
4249	898	2330	946	622.9477	35.5581	209.4828	27.2950	342.6663	186.3163	958.9220	0.0000	-0.6012	0.0148	0.1083	0.0049	4431.2592	74.0856	2690.6284	174.6541
4278	839	2397	993	649.8125	35.9686	224.1989	28.3310	480.4913	189.4911	1000.5029	0.0000	-0.5741	0.0160	0.0995	0.0052	4394.0019	73.9618	2630.1047	176.7478
4267	841	2292	964	610.1059	35.2392	236.8425	28.1363	440.1570	187.2377	973.4399	0.0000	-0.5686	0.0169	0.0995	0.0055	4353.2317	73.5874	2601.9758	175.4984
4271	852	2371	996	640.8504	35.6882	234.4096	28.4801	666.8477	188.6290	1001.7516	0.0000	-0.5878	0.0158	0.1047	0.0052	4385.9795	73.9208	2438.3072	175.0754
4284	846	2446	1003	657.5087	36.2239	233.1562	28.4226	628.4529	191.1173	1017.1565	0.0000	-0.5829	0.0154	0.1020	0.0051	4452.8299	74.5675	2480.6599	177.7362
4333	857	2380	987	587.1195	34.6104	225.6854	28.0246	699.1732	189.5609	939.2964	0.0000	-0.5661	0.0156	0.0959	0.0051	4489.9194	74.7591	2426.4531	175.4991
4274	877	2352	984	627.7210	35.9314	243.2155	29.1203	593.7911	187.1539	997.4280	0.0000	-0.6092	0.0150	0.1124	0.0049	4439.4583	74.3630	2457.9841	173.8161
4212	917	2379	960	616.8566	35.7628	237.2700	28.6009	529.6700	188.9461	980.6182	0.0000	-0.5951	0.0150	0.1063	0.0049	4398.9356	73.9781	2563.7372	176.3682
4256	860	2333	971	635.0396	35.7701	239.2624	27.8252	328.3098	186.8133	1000.7935	0.0000	-0.5963	0.0147	0.1062	0.0049	4410.7044	73.9901	2681.3390	175.4858
4237	912	2309	1007	629.6112	35.5970	249.9301	29.0405	827.4627	187.1587	1006.0328	0.0000	-0.5629	0.0160	0.0949	0.0052	4360.4719	73.9672	2271.5565	172.5402
4255	839	2289	986	599.3048	34.8889	251.3959	28.2633	481.4528	181.5205	977.1922	0.0000	-0.5662	0.0163	0.0975	0.0053	4452.5957	74.1018	2458.2176	169.6686
4295	850	2377	977	633.5374	35.6310	225.3447	28.5044	437.2697	188.3597	985.3736	0.0000	-0.6069	0.0152	0.1120	0.0050	4443.8576	74.1074	2633.0350	176.1945
4292	855	2295	1001	611.1704	35.4961	254.2038	29.3876	634.8094	187.2005	991.8658	0.0000	-0.5605	0.0171	0.0965	0.0056	4423.1349	73.9746	2395.7381	173.7808
4265	849	2470	935	568.5314	34.2053	226.9761	27.7794	78.7108	199.2135	921.9991	0.0000	-0.5810	0.0155	0.1018	0.0051	4505.0384	74.7328	3013.5202	189.2131
4162	869	2399	928	627.4209	36.1296	221.8863	27.9110	519.5637	191.1585	975.7988	0.0000	-0.5199	0.0176	0.0811	0.0057	4320.5870	73.3340	2545.8749	177.8979
4205	890	2402	994	678.5364	36.2063	217.9639	28.0159	398.8573	187.8127	1022.9918	0.0000	-0.5692	0.0161	0.0976	0.0052	4387.1588	73.8879	2683.1819	176.4480
4344	874	2349	1001	666.4047	36.1329	227.2815	28.0825	357.6216	185.7299	1020.1777	0.0000	-0.5957	0.0149	0.1066	0.0049	4491.3692	74.5048	2701.7670	174.4575
4236	818	2255	1001	623.2895	35.4600	218.0271	27.9330	330.5611	184.5818	967.8081	0.0000	-0.5927	0.0151	0.1053	0.0050	4393.9943	73.8436	2616.8168	172.8354
4281	852	2272	936	627.3974	35.3603	196.3070	27.1674	610.9451	185.5800	950.1960	0.0000	-0.5239	0.0177	0.0833	0.0057	4415.8107	73.9085	2369.6768	172.4584
4216	835	2368	976	662.4033	35.9036	229.9512	27.7436	300.2393	183.7330	1018.8461	0.0000	-0.5503	0.0169	0.0920	0.0055	4364.0189	73.4880	2710.3761	173.4723
4269	881	2271	955	630.6978	35.5476	243.0058	28.6296	505.1567	180.1479	1000.1951	0.0000	-0.5380	0.0170	0.0872	0.0056	4422.1458	74.1322	2449.2766	168.3478
4258	811	2358	956	616.4388	34.9521	216.0734	27.3890	328.7695	187.7618	959.0037	0.0000	-0.5758	0.0160	0.1007	0.0052	4401.3734	73.7294	2693.3928	176.5771
4262	866	2310	993	638.5552	35.6741	263.7031	28.8700	485.4410	183.4446	1028.7498	0.0000	-0.5696	0.0164	0.0989	0.0054	4389.3981	73.8724	2529.6758	170.9099
4321	858	2365	973	662.5036	36.4511	203.6058	27.7313	995.5221	190.6193	992.6009	0.0000	-0.6059	0.0148	0.1099	0.0049	4443.1969	74.5841	2086.8513	174.7390
4262	899	2416	1008	581.0701	34.6650	231.7865	27.8407	779.6254	190.2635	939.3482	0.0000	-0.5647	0.0165	0.0974	0.0054	4470.3562	74.5955	2396.1190	176.6776
4284	840	2364	991	662.1164	35.8040	213.7739	27.9198	308.8232	184.9363	1002.3818	0.0000	-0.5670	0.0154	0.0958	0.0051	4474.3122	74.3249	2695.5558	173.7836
4258	904	2385	972	639.3134	35.6065	249.1030	28.9088	377.3697	188.6907	1014.9079	0.0000	-0.5971	0.0150	0.1071	0.0049	4441.7052	74.2456	2687.3505	176.6086
4299	816	2308	982	697.2303	36.6526	225.2525	27.9363	331.1331	185.1314	1048.9743	0.0000	-0.5833	0.0157	0.1031	0.0051	4448.9922	74.0539	2573.5561	173.2725
4321	850	2376	950	644.6234	35.5707	167.0953	26.7517	701.4126	186.0944	938.2103	0.0000	-0.5623	0.0166	0.0970	0.0054	4494.1502	74.4413	2369.2058	172.8341
4278	768	2292	892	560.8447	34.0474	227.4519	27.8579	357.9757	178.7049	914.7881	0.0000	-0.5885	0.0150	0.1038	0.0049	4445.6992	73.9104	2515.8805	167.7492
4262	843	2341	967	681.8810	36.6006	239.6558	28.1800	205.8190	188.3013	1048.0284	0.0000	-0.6111	0.0142	0.1110	0.0047	4425.7261	74.1477	2732.3809	177.1955
4212	838	2356	932	604.9342	35.1189	157.1416	26.2396	617.2341	186.6739	888.5674	0.0000	-0.5627	0.0162	0.0956	0.0053	4397.3247	73.9224	2435.9963	173.4157
4232	816	2298	976	590.3909	34.7755	201.3498	27.0777	349.6877	184.1333	918.2323	0.0000	-0.5762	0.0154	0.0995	0.0051	4412.2801	73.8420	2643.9093	172.9459
4298	838	2318	953	600.2997	35.0984	169.7984	27.1798	561.0481	189.8910	896.5896	0.0000	-0.5657	0.0160	0.0965	0.0053	4431.0663	74.1102	2516.4803	176.9460
4253	901	2323	942	635.5848	35.6893	198.0658	27.4609	756.6156	186.9701	960.1421	0.0000	-0.5821	0.0161	0.1035	0.0052	4387.6980	73.8104	2315.5198	173.2733
4229	827	2336	1030	681.3862	36.3021	226.5779	28.2917	715.7703	185.8632	1034.4557	0.0000	-0.5705	0.0162	0.0987	0.0053	4386.5016	73.8577	2287.1492	172.0635
4277	867	2345	940	637.4857	35.4491	191.0702	27.1372	421.7480	186.0656	955.0474	0.0000	-0.5686	0.0162	0.0983	0.0053	4419.9378	73.8155	2630.6229	174.4897
4228	888	2380	918	539.3981	33.9450	235.6954	27.6197	341.9382	187.2799	901.5851	0.0000	-0.6016	0.0146	0.1080	0.0048	4400.6150	73.8511	2771.7861	176.2120
4352	938	2312	988	676.0399	36.4062	255.0095	28.9006	154.6237	188.5276	1057.5409	0.0000	-0.5739	0.0150	0.0974	0.0049	4453.8437	74.4146	2924.0540	178.4947
4269	861	2368	986	619.8925	35.1534	207.4133	27.4614	502.6686	191.8268	953.7974	0.0000	-0.6052	0.0156	0.1120	0.0051	4381.2747	73.9846	2646.6754	179.2874
4288	855	2353	1040	683.0654	36.4179	195.4736	27.1387	380.3844	184.6884	1005.0305	0.0000	-0.5610	0.0158	0.0942	0.0052	4483.0672	74.4668	2667.3395	173.7215
4267	837	2444	988	629.6737	35.6021	201.6843	27.3487	453.5563	190.3510	957.8495	0.0000	-0.5764	0.0157	0.1003	0.0051	4449.6099	74.4943	2673.2205	178.3013
4232	856	2329	948	552.0577	34.3744	225.8600	28.1652	501.0426	186.5041	904.4092	0.0000	-0.5802	0.0159	0.1022	0.0052	4403.9361	73.7945	2557.4418	174.2064
4243	881	2351	945	621.4748	35.5672	192.0240	27.1256	604.9806	185.6306	939.9904	0.0000	-0.5797	0.0152	0.1002	0.0050	4419.1094	74.0424	2456.5775	173.0421
4275	862	2333	957	608.2682	35.2696	205.2749	27.2661	412.4134	187.1454	940.0346	0.0000	-0.5772	0.0156	0.0999	0.0052	4432.7446	74.1203	2643.9899	175.3718
4331	802	2298	952	622.6633	35.1027	190.0480	26.8665	608.1360	184.5151	939.2028	0.0000	-0.5555	0.0168	0.0947	0.0055	4472.3480	74.1692	2363.7978	171.9789
4301	865	2406	1048	640.8919	35.9570	234.5579	28.7132	414.1068	188.5457	1001.9414	0.0000	-0.5606	0.0163	0.0955	0.0053	4482.8778	74.5185	2721.7430	177.0279
4385	814	2424	997	618.5932	35.2723	230.3817	28.0116	556.7379	190.0461	975.4664	0.0000	-0.5586	0.0165	0.0953	0.0054	4552.5182	74.9482	2534.9964	177.4175
4217	830	2329	978	675.6187	36.3092	195.4247	26.6593	615.3476	181.6221	997.5349	0.0000	-0.5822	0.0162	0.1036	0.0053	4345.3704	73.4911	2397.5411	169.5631
4243	864	2351	914	591.2772	34.9908	225.3426	28.1040	681.1814	187.3733	943.1113	0.0000	-0.6094	0.0150	0.1123	0.0050	4382.3253	74.0155	2363.4340	173.6294
4261	827	2253	952	627.1998	35.0916	229.0576	27.4969	290.2140	180.2589	982.7489	0.0000	-0.5561	0.0172	0.0951	0.0056	4430.4425	73.9019	2583.8162	169.2908
4211	838	2448	962	644.2922	36.0481	213.7940	27.5771	473.4414	187.9642	984.5777	0.0000	-0.5527	0.0170	0.0931	0.0055	4335.0562	73.4894	2668.2303	176.2763
4251	849	2379	980	606.4677	35.3488	257.3045	29.1908	550.7323	186.0790	990.2637	0.0000	-0.5730	0.0158	0.0988	0.0052	4405.2432	74.0021	2510.7904	173.3727
4290	935	2317	968	612.5279	35.1817	216.2202	27.5567	438.0406	188.1978	955.2396	0.0000	-0.5801	0.0155	0.1011	0.0051	4442.2244	74.2559	2677.1185	176.5736
4304	869	2363	1033	683.8634	36.7043	263.2433	30.0179	614.6000	189.5461	1073.5982	0.0000	-0.5738	0.0161	0.0995	0.0053	4411.0078	74.3965	2471.4385	175.4883
4228	877	2395	1015	613.8304	35.4071	293.2137	29.9326	583.7758	187.5115	1033.5357	0.0000	-0.5577	0.0162	0.0935	0.0053	4376.2988	73.9155	2521.8546	174.7532
4296	802	2342	971	602.9996	35.2182	262.0857	28.7161	544.3055	184.5633	991.5769	0.0000	-0.5402	0.0175	0.0895	0.0057	4389.1027	73.9194	2489.5252	172.2657
4285	861	2332	955	567.5025	34.1404	238.1137	28.4313	825.3676	186.3814	932.1078	0.0000	-0.5712	0.0169	0.1007	0.0055	4421.2134	73.9725	2261.2305	172.2777
4293	850	2208	1023	684.6081	36.3597	233.1127	28.1668	590.1296	180.2485	1044.2123	0.0000	-0.5508	0.0173	0.0933	0.0056	4422.7204	74.0912	2311.9183	167.3397
4182	830	2423	988	634.4009	36.1559	225.1900	27.9833	702.9470	191.0703	986.0824	0.0000	-0.6005	0.0156	0.1093	0.0051	4250.7573	73.0088	2486.7669	177.2992
4280	848	2312	980	690.0958	36.4393	177.9259	27.6006	496.7238	187.2324	994.5133	0.0000	-0.5955	0.0149	0.1062	0.0049	4420.5740	74.0617	2511.2284	174.6141
4223	838	2356	981	720.0117	36.8291	125.9319	25.8879	575.6676	184.3861	972.4351	0.0000	-0.5668	0.0160	0.0967	0.0052	4369.5157	73.5595	2482.0752	172.5030
4309	855	2323	989	561.6289	34.6241	273.4340	29.8398	255.9643	189.6990	961.5544	0.0000	-0.5504	0.0163	0.0907	0.0053	4452.2806	74.3541	2807.0650	178.6726
4258	874	2331	973	687.9077	36.4241	193.5893	27.2474	554.4341	186.1269	1007.9886	0.0000	-0.5288	0.0181	0.0860	0.0059	4381.7300	73.7391	2494.6422	173.8422
4222	823	2367	953	600.1684	42.8569	253.8510	42.0005	6.9608	64292.2145	980.5110	0.0000	-0.5870	0.0090	0.1014	0.0028	4377.8377	96.2803	3001.0025	903.0969
4189	865	2322	980	607.6474	35.0673	189.7001	27.4113	792.3142	187.3434	923.8390	0.0000	-0.6008	0.0149	0.1078	0.0049	4313.0879	73.5414	2329.0106	173.2464
4296	859	2261	956	661.4864	35.6165	239.9015	27.9646	450.0457	178.4678	1027.8794	0.0000	-0.5471	0.0170	0.0910	0.0056	4413.4491	73.6589	2480.4636	167.1753
4300	860	2284	974	629.3745	35.0246	222.7688	27.6731	249.6453	185.9041	978.6349	0.0000	-0.5417	0.0165	0.0877	0.0054	4452.1283	74.1208	2741.2741	175.0778
4361	890	2368	969	606.1855	35.1979	291.5157	29.4358	352.1049	185.2198	1024.1927	0.0000	-0.5762	0.0151	0.0994	0.0049	4510.3378	74.5337	2700.0034	174.1277
4305	877	2339	972	608.0879	34.9957	236.7548	28.8374	507.0792	184.0447	971.3342	0.0000	-0.5629	0.0164	0.0958	0.0054	4397.6115	73.9532	2619.5790	172.4645
4296	845	2338	936	651.8194	35.3615	205.8519	27.4990	509.6567	188.6669	984.1629	0.0000	-0.5797	0.0154	0.1009	0.0050	4414.9600	73.9138	2511.0088	175.7564
4243	916	2376	972	645.0431	35.8515	200.9652	27.2909	591.9915	184.6160	972.4998	0.0000	-0.6008	0.0149	0.1082	0.0049	4431.5384	74.2287	2510.1971	171.6492
4315	838	2369	1023	665.6797	36.1230	233.1397	28.7113	449.9648	185.5338	1025.3110	0.0000	-0.5432	0.0166	0.0883	0.0054	4427.1520	74.2399	2641.7210	174.1819
4353	861	2403	1001	665.1789	36.0121	215.5922	28.0700	567.9123	190.2251	1007.2626	0.0000	-0.5650	0.0164	0.0973	0.0053	4497.9923	74.7635	2543.7806	177.0988
4348	841	2366	1001	645.5608	36.0438	242.6707	28.5352	21.9538	1022.9069	1014.7231	0.0000	-0.5713	0.0158	0.0982	0.0052	4543.7495	76.1304	2978.4028	284.8751
4232	867	2349	1009	667.0835	36.3975	270.0037	28.8508	269.8257	191.3639	1063.5787	0.0000	-0.5866	0.0149	0.1023	0.0049	4378.0305	73.8034	2747.9488	179.3615
4312	847	2298	978	605.0674	34.8617	215.2135	27.4494	429.9717	183.9248	946.7724	0.0000	-0.5753	0.0157	0.1000	0.0051	4466.8772	74.1963	2589.7502	172.7814
4264	884	2395	948	618.6594	35.6210	260.0287	29.2766	417.4793	184.0134	1005.1796	0.0000	-0.5775	0.0154	0.1002	0.0051	4464.2726	74.2280	2609.1706	172.4288
4264	894	2376	937	622.0335	35.4759	212.3356	27.7634	529.7770	186.4626	960.8607	0.0000	-0.5773	0.0158	0.1006	0.0052	4397.3544	74.0622	2586.5414	174.7096
4239	834	2318	1001	666.0169	35.6991	231.5066	28.4425	391.0124	184.1588	1024.0150	0.0000	-0.5919	0.0146	0.1040	0.0048	4415.1597	73.8897	2564.8948	172.1000
4252	842	2315	972	640.1814	35.3796	242.9495	28.1925	295.8078	186.6036	1009.6224	0.0000	-0.5602	0.0166	0.0955	0.0054	4364.3092	73.5639	2710.4867	175.6429
4291	864	2426	973	616.3215	35.7042	176.3121	27.7369	878.9219	189.4167	919.1252	0.0000	-0.5672	0.0167	0.0986	0.0054	4433.7874	74.4108	2325.2604	175.2027
4302	874	2400	912	543.2294	33.6463	204.4591	27.4608	715.2840	188.2729	874.1800	0.0000	-0.5625	0.0160	0.0954	0.0052	4490.3697	74.6056	2405.6355	174.6080
4253	896	2309	1031	654.3080	35.9985	244.0786	28.4648	496.1286	188.3106	1024.8781	0.0000	-0.5706	0.0157	0.0974	0.0052	4388.9495	74.0021	2579.0590	175.8576
4285	872	2335	932	613.5921	35.1044	224.2565	27.5526	447.3863	183.0814	964.3401	0.0000	-0.5797	0.0158	0.1020	0.0051	4439.2186	74.0632	2569.8463	171.7022
4276	800	2324	908	528.0130	33.5357	203.7068	27.7058	795.0451	185.1379	858.2114	0.0000	-0.5726	0.0160	0.0992	0.0052	4417.6683	73.8867	2239.3540	171.2773
4252	850	2322	988	644.7291	35.8448	268.2562	29.5229	512.9819	183.5849	1039.4769	0.0000	-0.5839	0.0161	0.1038	0.0053	4355.7493	73.5537	2504.3004	171.5141
4199	824	2328	947	614.0363	35.4407	205.1743	27.7353	275.9879	182.5693	945.7021	0.0000	-0.6125	0.0141	0.1114	0.0047	4404.6008	73.7101	2674.3160	171.9318
4319	889	2329	970	633.6634	35.5622	228.1889	28.3695	766.0079	184.6788	988.3439	0.0000	-0.5535	0.0167	0.0934	0.0054	4471.5232	74.3527	2283.7730	171.2478
4285	839	2370	965	594.5746	34.5956	226.6514	27.6824	554.4621	185.4250	947.7175	0.0000	-0.5869	0.0151	0.1032	0.0050	4482.5704	74.3162	2471.4732	172.6842
4259	843	2385	967	623.5888	35.6294	205.8232	27.7548	709.8579	184.9813	955.9036	0.0000	-0.5445	0.0173	0.0905	0.0056	4390.9292	73.8135	2396.5434	171.8949
4284	904	2270	980	610.5501	35.3089	246.7396	28.4821	371.2339	183.5076	983.7813	0.0000	-0.5992	0.0147	0.1076	0.0048	4456.4150	74.0008	2623.4631	171.8692
4286	903	2397	1019	685.3878	36.4734	264.3129	28.9481	262.9597	187.2549	1076.1922	0.0000	-0.5551	0.0167	0.0937	0.0054	4426.2193	74.1135	2841.0404	176.5509
4327	904	2287	985	646.4571	35.6702	201.3682	27.7152	353.8058	187.9796	974.3168	0.0000	-0.5786	0.0151	0.0999	0.0050	4497.2911	74.7529	2682.9283	176.8222
4293	867	2294	995	666.7229	36.0354	222.2345	27.7815	443.2054	185.4333	1015.4489	0.0000	-0.5487	0.0167	0.0910	0.0054	4420.2503	73.9726	2572.7699	173.7871
4306	899	2359	963	571.2379	34.7994	206.4799	27.6066	661.4049	188.8859	904.2093	0.0000	-0.5729	0.0156	0.0984	0.0051	4439.1873	74.2602	2522.3932	176.1015
4304	841	2376	930	607.9418	35.3698	241.0970	28.5368	539.9025	187.5049	975.5303	0.0000	-0.5860	0.0163	0.1055	0.0053	4421.8482	74.0651	2514.7726	175.0141
4237	899	2300	975	656.1896	35.4300	225.0163	27.2594	241.5242	184.6794	1007.6975	0.0000	-0.5795	0.0159	0.1022	0.0052	4439.4322	74.0386	2721.7695	174.4320
4297	873	2327	967	652.1892	35.8130	204.9747	27.5977	223.2629	189.5841	983.6554	0.0000	-0.5576	0.0162	0.0938	0.0053	4462.9119	74.0668	2795.3414	178.9170
