4656	948	2499	1101	655.8011	35.9409	170.8311	26.7347	248.9024	212.2269	0.0001	0.0000	-0.5027	0.0041	0.0002	0.0001	4448.4530	74.0892	2714.7747	201.6800	0.0000	0.2643
4656	968	2514	1067	599.9413	33.9605	213.9642	27.1094	389.3186	185.1687	0.0002	0.0000	-0.4944	0.0038	0.0002	0.0001	4437.8908	71.3115	2635.2072	172.2169	0.0000	0.0106
4648	952	2513	1093	568.5821	35.1633	221.9785	27.9429	467.3221	719.7977	0.0001	0.0000	-0.4990	0.0043	0.0001	0.0001	4407.2563	73.9887	2559.6361	721.2435	0.0420	0.1325
4640	923	2468	1109	589.4653	35.3417	246.2111	28.7045	0.0009	661.8001	0.0001	0.0000	-0.4972	0.0043	0.0001	0.0001	4413.5308	73.7105	2937.3297	82.8007	0.1036	0.0320
4661	973	2550	1140	610.3361	35.7380	219.0915	27.6578	545.6995	189.2221	0.0002	0.0000	-0.4935	0.0045	0.0002	0.0001	4405.8455	73.7174	2536.6432	175.7210	0.0000	0.0806
4640	933	2461	1049	586.1595	34.2175	198.0910	26.5710	192.4003	173.1798	0.0001	0.0000	-0.4969	0.0039	0.0001	0.0001	4460.8531	71.9639	2638.8686	165.6885	0.0000	0.0118
4629	930	2451	1059	583.7023	34.8594	269.0137	28.5103	0.0011	1113.4812	0.0001	0.0000	-0.4942	0.0045	0.0002	0.0001	4319.7449	72.6599	2866.8614	89.9764	0.0569	0.0330
4654	972	2470	1058	604.4420	34.1782	175.6954	26.1329	398.9088	178.6132	0.0001	0.0000	-0.4923	0.0043	0.0001	0.0001	4463.7439	71.5265	2490.3335	168.3684	0.0000	0.0150
4694	934	2527	1106	575.1728	35.9576	225.1947	29.4460	174.4461	215.2038	0.0001	0.0000	-0.4965	0.0045	0.0002	0.0001	4475.5211	75.3618	2799.0296	191.0311	0.0000	0.0021
4615	983	2528	1099	552.8777	34.7331	269.1865	29.2949	69.7514	3121.7405	0.0001	0.0000	-0.4947	0.0044	0.0002	0.0001	4380.2151	73.6177	2963.8155	934.9051	0.0670	0.1369
4647	948	2447	1095	578.2014	35.0770	238.0005	28.1320	0.0002	251.9076	0.0001	0.0000	-0.4846	0.0051	0.0001	0.0001	4318.0639	72.8722	2987.2225	72.3720	0.1073	0.0310
4650	959	2459	1062	589.4936	35.3067	160.0491	27.3224	429.6040	209.2729	0.0002	0.0000	-0.4961	0.0045	0.0001	0.0001	4371.4125	74.6347	2592.5975	185.6529	0.0000	0.0024
4660	960	2513	1066	573.9418	35.2553	218.8271	27.8527	409.2014	702.5637	0.0001	0.0000	-0.4940	0.0045	0.0001	0.0001	4342.4835	73.5067	2655.1655	702.0534	0.0746	0.1159
4708	1005	2562	1134	572.0458	35.1300	178.0216	27.2703	0.0000	361.0102	0.0001	0.0000	-0.4898	0.0047	0.0002	0.0001	4432.9746	73.9574	3173.7746	76.7800	0.1161	0.0301
4678	929	2507	1161	622.0107	34.3647	227.6422	26.3229	387.9686	64.4475	0.0002	0.0000	-0.4974	0.0042	0.0002	0.0001	4357.4893	71.3879	2621.6959	62.6422	0.0412	0.0322
4627	975	2496	1106	591.7292	34.3664	223.7040	27.0970	504.9661	155.5768	0.0001	0.0000	-0.4949	0.0044	0.0002	0.0001	4352.5294	71.5192	2535.8838	160.8581	0.0000	0.0151
4691	954	2502	1036	563.1115	34.3671	204.3000	27.4425	0.0000	711.3194	0.0002	0.0000	-0.4988	0.0042	0.0002	0.0001	4419.8666	73.4911	3031.4541	84.7940	0.0710	0.0316
4631	954	2530	1109	659.1831	36.4572	216.2329	27.8594	327.5626	241.5509	0.0002	0.0000	-0.4939	0.0045	0.0002	0.0001	4380.6777	73.4650	2664.9210	239.1346	0.0000	0.0140
4647	925	2492	1084	585.0872	34.7924	227.2715	28.1683	0.0000	1155.6548	0.0000	0.0000	-0.4881	0.0048	0.0001	0.0001	4423.2122	73.7194	2954.0292	93.9798	0.0800	0.0326
4663	995	2461	1071	546.1334	33.0511	191.4098	26.5318	645.8152	188.2190	0.0002	0.0000	-0.4976	0.0039	0.0002	0.0001	4390.7804	71.5917	2424.6650	177.2203	0.0000	0.0152
4667	973	2569	1107	598.7116	34.7090	261.7155	29.4216	580.2943	183.9051	0.0001	0.0000	-0.4998	0.0040	0.0002	0.0001	4374.6401	71.0560	2473.1281	171.4708	0.0000	0.0144
4653	1022	2507	1107	626.3107	36.0071	227.5783	28.5031	601.5443	191.5065	0.0002	0.0000	-0.5027	0.0041	0.0002	0.0001	4393.0673	73.9987	2423.6779	181.5465	0.0000	0.0045
4662	957	2492	1080	574.6953	35.1261	236.9919	28.2223	0.0000	338.1231	0.0001	0.0000	-0.4891	0.0048	0.0001	0.0001	4382.7145	73.5950	3027.4411	75.2731	0.1124	0.0311
4669	902	2459	1124	663.4054	36.4769	216.4598	27.7167	476.7858	608.4784	0.0001	0.0000	-0.4944	0.0045	0.0001	0.0001	4359.5753	73.6107	2447.6437	607.2723	0.0698	0.1106
4645	965	2506	1127	682.0589	37.2419	175.9927	26.7512	298.9002	1018.1568	0.0001	0.0000	-0.4916	0.0046	0.0001	0.0001	4447.8062	74.2364	2657.9630	1021.2646	0.0910	0.1594
4678	908	2520	1111	616.2767	34.8613	190.8925	25.6343	434.8051	181.6411	0.0002	0.0000	-0.4860	0.0049	0.0001	0.0001	4427.5637	72.1174	2551.2577	170.4303	0.0000	0.0110
4695	939	2486	1146	636.3272	35.3889	206.5504	27.8190	321.5763	179.4248	0.0002	0.0000	-0.4896	0.0047	0.0001	0.0001	4420.8173	71.9748	2687.8218	169.2249	0.0000	0.0084
4659	931	2502	1058	536.7933	33.8635	215.6863	27.4101	0.0000	323.1194	0.0001	0.0000	-0.4985	0.0043	0.0000	0.0000	4436.3692	73.7276	3027.2017	73.6217	0.0844	0.0300
4691	961	2519	1100	605.5571	35.6702	216.3864	28.2212	0.0000	309.5988	0.0001	0.0000	-0.4977	0.0043	0.0002	0.0001	4391.8905	73.4372	3073.7172	74.5395	0.1114	0.0306
4669	942	2478	1086	586.2823	35.5548	222.0368	28.1318	0.0000	554.4485	0.0001	0.0000	-0.4916	0.0046	0.0003	0.0001	4417.0509	73.7742	3009.2636	80.9093	0.1174	0.0312
4665	981	2507	1090	559.8361	35.2939	221.0306	28.2506	0.0000	510.7851	0.0001	0.0000	-0.4988	0.0043	0.0002	0.0001	4388.2349	73.7908	3106.2982	80.1042	0.1349	0.0306
4682	1002	2455	1078	579.7040	33.7628	179.3253	25.7634	400.2597	189.0441	0.0001	0.0000	-0.4951	0.0043	0.0001	0.0001	4450.0958	72.6544	2621.5283	175.0974	0.0000	0.0096
4692	924	2478	1069	595.2008	35.1034	229.3637	27.7472	359.5308	498.5948	0.0001	0.0000	-0.4878	0.0048	0.0002	0.0001	4438.7825	73.8556	2517.3799	496.6404	0.0000	6.5059
4720	974	2516	1098	591.1612	34.8944	216.0896	27.7850	334.4463	239.4884	0.0001	0.0000	-0.4998	0.0042	0.0002	0.0001	4420.6003	73.7715	2721.9441	231.1528	0.0000	0.4895
4648	949	2555	1094	530.7899	33.2398	240.1447	28.4131	729.5867	183.2342	0.0001	0.0000	-0.4884	0.0048	0.0002	0.0001	4412.4431	71.8417	2362.2078	172.8073	0.0000	0.0211
4673	935	2476	1051	567.1889	33.7628	162.8321	25.5239	753.4298	186.9349	0.0001	0.0000	-0.5002	0.0040	0.0002	0.0001	4383.3295	71.5177	2308.2745	171.6749	0.0000	0.0284
4627	976	2510	1131	624.9782	36.3833	197.9086	27.7897	554.4032	718.6132	0.0002	0.0000	-0.4930	0.0046	0.0002	0.0001	4344.6393	73.3966	2534.1858	720.5141	0.0659	0.1278
4642	918	2566	1020	562.4998	34.5781	208.7494	27.5701	76.4298	2826.2516	0.0002	0.0000	-0.4907	0.0047	0.0001	0.0001	4406.5040	73.5735	2919.5250	929.9759	0.0665	0.1381
4649	996	2554	1059	546.0834	694.7908	193.2707	5511.1823	572.2871	1704.0647	0.0001	0.0001	-0.4951	0.0904	0.0002	0.0005	4389.0599	200.2140	2555.8610	2214.3310	0.0214	1.0991
4666	939	2513	1121	551.4610	34.3114	175.4424	27.0487	0.0008	258.2839	0.0001	0.0000	-0.5003	0.0042	0.0001	0.0001	4340.0723	73.2673	3133.7553	74.2607	0.1021	0.0303
4689	952	2524	1043	586.6532	35.1576	169.1726	26.1035	0.0000	1320.0578	0.0002	0.0000	-0.4898	0.0047	0.0001	0.0001	4389.3558	73.2514	3010.3547	101.4576	0.0548	0.0329
4702	926	2450	1078	577.9735	5880.7730	219.3015	5963.8560	482.1386	11929.3547	0.0001	0.3070	-0.4898	0.0895	0.0002	0.9251	4427.4217	13389.2865	2449.1638	11464.2969	0.0238	1.1970
4665	984	2502	1069	550.8208	34.4200	266.4680	29.1729	0.0003	696.1450	0.0001	0.0000	-0.5045	0.0039	0.0002	0.0001	4446.7506	73.7083	2969.1960	82.9021	0.0603	0.0322
4696	958	2492	1075	598.8429	34.8584	241.9194	28.2169	504.1447	221.2311	0.0002	0.0000	-0.4961	0.0044	0.0001	0.0001	4405.8999	73.8725	2469.2314	209.7160	0.0000	0.3804
4640	979	2529	1062	631.5702	35.5224	192.5712	26.5337	0.0000	350.7355	0.0002	0.0000	-0.4976	0.0043	0.0000	0.0000	4413.0890	73.6918	3019.4144	74.2228	0.0406	0.0304
4669	956	2482	1120	647.8281	36.0778	197.9798	27.1980	553.0409	162.6446	0.0002	0.0000	-0.4988	0.0042	0.0001	0.0001	4406.1048	73.5760	2419.6419	149.4449	0.0000	0.1622
4669	946	2522	1100	611.7698	35.6402	202.8469	27.6462	0.0000	167.9425	0.0001	0.0000	-0.4964	0.0044	0.0001	0.0001	4444.7523	73.8471	2992.0395	70.9318	0.0853	0.0311
4701	883	2518	1092	589.2096	34.7445	168.7357	26.7494	468.2185	195.9232	0.0002	0.0000	-0.5002	0.0041	0.0002	0.0001	4461.8981	74.0013	2508.3320	183.7012	0.0000	0.1902
4688	968	2521	1079	597.2989	34.9951	270.7440	29.6511	617.9827	164.2245	0.0001	0.0000	-0.4906	0.0046	0.0003	0.0001	4350.4686	72.8217	2391.4162	163.5878	0.0000	0.0176
4699	934	2568	1070	608.2482	35.6154	218.1233	27.5837	0.0001	421.2562	0.0001	0.0000	-0.4911	0.0047	0.0001	0.0001	4384.4314	73.5392	3037.0148	76.9722	0.0710	0.0312
4679	884	2457	1057	548.0002	33.7771	285.3596	28.5995	181.1301	189.3708	0.0001	0.0000	-0.4950	0.0044	0.0001	0.0001	4353.9087	73.2547	2708.7742	177.2766	0.0000	0.0806
4697	987	2481	1075	599.6331	33.3977	187.7489	25.6477	602.9688	177.9992	0.0001	0.0000	-0.4997	0.0041	0.0001	0.0001	4401.3241	72.8406	2414.1275	167.4710	0.0000	0.0207
4717	960	2492	1004	514.1783	33.4692	202.4152	27.1384	558.6838	247.2798	0.0002	0.0000	-0.5055	0.0039	0.0001	0.0001	4425.7648	73.9546	2476.1896	236.7352	0.0000	0.5692
4712	915	2499	1090	566.1238	34.3816	212.9905	26.8576	496.0962	507.1104	0.0002	0.0000	-0.5011	0.0041	0.0000	0.0001	4383.9567	73.5720	2559.7907	503.9359	0.0290	0.0948
4672	912	2539	1070	579.1738	35.0687	203.6517	27.6591	0.0001	830.4000	0.0002	0.0000	-0.4960	0.0044	0.0001	0.0001	4384.5434	73.3928	3033.7321	87.4719	0.0732	0.0318
4677	992	2555	1109	589.6244	34.9871	250.1532	28.6785	492.6168	163.3919	0.0002	0.0000	-0.4942	0.0044	0.0002	0.0001	4460.0170	74.3529	2556.4065	149.5700	0.0000	0.1712
4713	994	2496	1083	555.3734	34.4061	201.5875	27.7235	909.6856	197.2766	0.0001	0.0000	-0.4990	0.0043	0.0002	0.0001	4379.1115	73.8906	2254.1179	182.3887	0.0000	0.1685
4715	943	2549	1140	647.3418	36.2402	234.6589	28.5315	0.0002	587.2492	0.0002	0.0000	-0.4916	0.0046	0.0002	0.0001	4498.4578	74.2243	2984.3326	81.5377	0.0237	0.0323
4659	944	2552	1080	511.6790	33.7563	258.9930	28.2782	687.8211	189.2217	0.0002	0.0000	-0.4922	0.0046	0.0001	0.0001	4403.0237	73.7296	2365.0036	173.9804	0.0000	0.0774
4695	989	2479	1105	651.5482	36.2966	199.9102	27.1444	0.0001	322.8272	0.0001	0.0000	-0.4970	0.0044	0.0002	0.0001	4363.3421	73.2899	3005.1928	74.2919	0.1046	0.0310
4711	938	2522	1159	643.4101	36.1160	311.8768	30.2767	107.8974	215.7444	0.0001	0.0000	-0.4993	0.0043	0.0002	0.0001	4401.9942	73.7527	2858.4794	205.6190	0.0000	0.2235
4665	968	2511	1052	588.0984	34.9248	220.6680	27.5334	809.1537	183.5824	0.0002	0.0000	-0.4891	0.0050	0.0001	0.0001	4393.1063	74.1617	2246.4769	169.8013	0.0000	0.0553
4669	980	2576	1103	540.5636	33.6695	241.7413	28.2811	380.8481	184.4081	0.0002	0.0000	-0.4932	0.0046	0.0001	0.0001	4379.9968	72.1025	2768.2176	172.1625	0.0000	0.0056
4715	959	2582	1148	553.6265	33.8916	237.8439	28.8552	743.6252	191.9978	0.0001	0.0000	-0.4845	0.0050	0.0002	0.0001	4405.5483	72.5675	2456.0433	176.6510	0.0000	0.0177
4690	937	2427	1057	597.5777	35.4436	217.0996	27.7649	0.0000	793.1797	0.0001	0.0000	-0.4918	0.0045	0.0001	0.0001	4371.2660	73.2887	2938.3939	86.2193	0.0970	0.0321
4709	937	2579	1078	631.3460	36.8346	225.5881	29.2937	370.8753	212.1152	0.0001	0.0000	-0.4931	0.0047	0.0002	0.0001	4458.8305	75.2795	2646.6651	187.4673	0.0000	0.0023
4708	937	2524	1073	651.9494	35.4702	150.3404	25.7000	527.6393	189.7305	0.0002	0.0000	-0.4898	0.0047	0.0001	0.0001	4418.9879	73.9123	2509.7992	176.5707	0.0000	0.1107
4676	892	2493	1067	580.4892	35.7097	179.4835	26.8622	327.0504	779.6617	0.0001	0.0000	-0.4897	0.0047	0.0003	0.0001	4466.5595	73.9935	2588.3097	786.6021	0.0459	0.1422
4682	979	2507	1085	582.0191	36.0247	229.4174	28.9627	526.1242	206.4743	0.0002	0.0000	-0.4937	0.0046	0.0003	0.0001	4439.4809	74.8992	2488.9083	183.0334	0.0000	0.0025
4700	957	2544	1072	580.6611	35.0101	192.6188	28.0242	0.0001	917.8079	0.0001	0.0000	-0.4904	0.0046	0.0001	0.0001	4450.2163	74.0899	3071.4532	92.2450	0.1292	0.0315
4712	958	2478	1130	588.8567	34.7207	250.1463	28.5432	372.3810	160.5608	0.0001	0.0000	-0.4980	0.0044	0.0001	0.0001	4440.2769	73.8890	2597.1465	151.6936	0.0002	0.0015
4683	945	2590	1143	644.0538	35.8671	236.8640	28.6085	529.5572	171.3398	0.0002	0.0000	-0.4904	0.0044	0.0001	0.0001	4400.6840	71.9125	2560.4606	167.7288	0.0000	0.0146
4692	968	2486	1077	623.0293	35.4472	193.1227	27.3964	164.0087	364.6547	0.0001	0.0000	-0.4953	0.0044	0.0001	0.0001	4386.0919	73.5219	2818.1310	364.5437	0.0000	0.0504
4682	965	2500	1114	690.8792	36.7566	167.9602	27.2111	649.6505	177.4887	0.0001	0.0000	-0.4893	0.0048	0.0002	0.0001	4370.3779	73.7586	2398.8320	163.5577	0.0000	0.0949
4684	994	2472	1076	568.7085	34.7126	300.5447	29.9348	0.0000	875.6075	0.0002	0.0000	-0.5027	0.0041	0.0001	0.0001	4431.0722	73.7741	2925.0837	87.3705	0.0587	0.0327
4690	977	2545	1060	665.2649	36.6182	205.0058	27.8636	340.2582	834.1370	0.0000	0.0000	-0.4918	0.0046	0.0001	0.0001	4400.5998	73.9684	2707.0902	836.5557	0.0495	0.1419
4695	934	2478	1072	591.6640	35.1342	220.9933	27.8811	0.0003	868.2325	0.0001	0.0000	-0.4919	0.0045	0.0001	0.0001	4438.7644	73.6542	2932.4866	89.0141	0.0623	0.0326
4700	951	2517	1048	621.3110	34.2053	163.3649	24.7446	609.7399	166.8084	0.0001	0.0000	-0.4940	0.0044	0.0002	0.0001	4454.9781	71.9660	2367.2540	165.8891	0.0000	0.0208
4643	961	2511	1066	569.3226	34.8341	229.6480	27.9084	591.7342	184.8405	0.0002	0.0000	-0.4983	0.0043	0.0002	0.0001	4357.7491	73.6824	2422.7309	170.5235	0.0000	0.0431
4684	951	2467	1123	644.6555	36.2332	246.7391	28.6134	0.0000	1747.0259	0.0001	0.0000	-0.4940	0.0045	0.0001	0.0001	4406.1433	73.6072	2932.1873	111.3111	0.1162	0.0333
4711	958	2491	1108	606.1211	36.2792	236.7402	29.3582	246.3234	213.1933	0.0002	0.0000	-0.4890	0.0049	0.0002	0.0001	4404.4481	74.9468	2745.9928	189.1631	0.0000	0.0022
4718	978	2498	1029	532.1132	34.4577	216.5945	28.3793	551.2529	740.4638	0.0001	0.0000	-0.4906	0.0047	0.0002	0.0001	4390.7128	73.6793	2528.0589	741.1942	0.0630	0.1318
4736	970	2481	1106	672.0345	36.6356	225.4593	27.8252	231.9415	198.9988	0.0002	0.0000	-0.4944	0.0044	0.0002	0.0001	4511.3829	74.4060	2685.8046	188.4442	0.0000	0.1820
4676	917	2603	1102	586.0713	33.6189	232.6403	28.4495	621.9914	169.4784	0.0002	0.0000	-0.4892	0.0047	0.0001	0.0001	4428.7397	73.0065	2456.0741	171.0369	0.0000	0.0198
4679	953	2508	1036	571.8655	36.9565	150.9847	27.0072	250.2623	899.0542	0.0001	0.0000	-0.4937	0.0044	0.0001	0.0001	4526.6791	74.0301	2746.6779	923.6358	0.0000	1.1616
4705	918	2548	1108	646.4579	37.5735	268.3305	29.8515	265.1266	2536.0974	0.0001	0.0000	-0.4966	0.0045	0.0001	0.0001	4378.9011	74.1362	2723.2250	1644.5960	0.0443	0.4260
4700	927	2475	1120	647.0014	35.8464	185.1274	26.6951	678.4235	214.6787	0.0001	0.0000	-0.4987	0.0042	0.0002	0.0001	4446.7539	73.9088	2283.4259	202.6613	0.0000	0.3820
4735	969	2519	1119	580.6693	35.3089	258.5681	29.6013	729.9221	189.0178	0.0001	0.0000	-0.4962	0.0045	0.0002	0.0001	4382.8919	74.1601	2380.6635	174.1426	0.0000	0.0032
4676	978	2519	1074	535.0773	34.1031	236.1114	28.0334	750.6188	194.0123	0.0001	0.0000	-0.4992	0.0043	0.0003	0.0001	4404.6111	73.7197	2302.0497	180.0884	0.0000	0.1860
4691	962	2584	1061	584.7246	35.1930	206.6578	27.5996	634.5253	383.5961	0.0002	0.0000	-0.4928	0.0046	0.0001	0.0001	4453.9384	74.1813	2398.3716	383.4111	0.0000	0.0998
4696	960	2487	1054	593.9826	34.7869	244.7755	27.7068	0.0006	415.6963	0.0001	0.0000	-0.4970	0.0043	0.0000	0.0000	4399.0197	73.8936	2979.6084	76.5535	0.1038	0.0314
4701	947	2510	1095	608.4071	35.7762	197.8785	27.3870	0.0000	343.5888	0.0002	0.0000	-0.5039	0.0040	0.0002	0.0001	4385.6775	73.4246	3015.4945	74.6384	0.0753	0.0310
4701	933	2512	1044	550.2361	34.7479	234.4675	28.6800	0.0000	484.7298	0.0002	0.0000	-0.4962	0.0044	0.0002	0.0001	4396.9222	73.7006	3043.9382	78.8136	0.1318	0.0310
4691	934	2478	1060	569.8828	33.4423	221.0709	27.1325	441.1454	186.1601	0.0001	0.0000	-0.4942	0.0039	0.0001	0.0001	4385.0314	71.4130	2518.7527	172.5561	0.0000	0.0148
4684	971	2463	1095	623.4720	35.4246	193.3325	27.0899	0.0000	3217.4426	0.0002	0.0000	-0.4959	0.0043	0.0001	0.0001	4466.2157	74.0166	2929.6245	144.8778	0.1074	0.0358
4699	929	2499	1132	601.0845	35.3503	192.6635	27.1936	0.0001	1016.4780	0.0001	0.0000	-0.4869	0.0049	0.0001	0.0001	4460.6417	74.0629	3075.5079	95.2061	0.1234	0.0315
4655	942	2642	1064	492.9995	31.7814	204.8048	27.8196	912.4756	185.2654	0.0002	0.0000	-0.4933	0.0045	0.0003	0.0001	4367.3234	72.0515	2330.2542	176.3059	0.0000	0.0358
4648	953	2583	1124	593.5910	35.2377	193.9929	28.1832	1062.1309	195.5209	0.0002	0.0000	-0.4977	0.0043	0.0002	0.0001	4401.3186	73.9730	2038.3858	178.3995	0.0000	0.1535
4648	980	2514	1069	610.6124	36.1392	207.3322	27.9962	184.2892	1184.5603	0.0002	0.0000	-0.4932	0.0046	0.0002	0.0001	4395.7953	73.8360	2843.4299	935.1349	0.0582	0.1472
4687	899	2508	1086	601.9506	33.8758	206.8110	27.3333	295.1686	175.6298	0.0002	0.0000	-0.4940	0.0037	0.0002	0.0001	4461.1046	72.9375	2615.2892	166.0310	0.0000	0.0125
4708	903	2639	1098	507.2889	34.2602	206.0312	27.5191	175.3130	1282.0864	0.0001	0.0000	-0.4973	0.0043	0.0002	0.0001	4473.2523	74.1927	2952.8202	950.8178	0.1093	0.1301
4718	979	2517	1112	576.5750	33.4434	245.3946	28.2664	388.5552	181.6010	0.0001	0.0000	-0.4941	0.0037	0.0002	0.0001	4513.3613	72.4153	2581.6489	168.5966	0.0000	0.0145
4690	928	2501	1089	610.2783	34.2552	214.1598	27.6266	547.0364	184.0553	0.0001	0.0000	-0.5049	0.0039	0.0002	0.0001	4456.6620	71.9763	2408.1043	171.5698	0.0000	0.0109
4690	946	2470	1068	544.0390	35.0533	217.9967	28.5382	245.2541	1111.4780	0.0002	0.0000	-0.4921	0.0045	0.0002	0.0001	4470.6309	74.3292	2716.8205	1050.3884	0.0579	0.1735
4704	975	2523	1102	625.3376	35.8250	225.3093	27.9243	0.0000	415.9250	0.0002	0.0000	-0.4994	0.0042	0.0002	0.0001	4461.5333	73.8959	2973.6900	76.5822	0.0718	0.0318
4706	974	2591	1108	575.9324	34.8287	193.2072	26.6720	604.6934	166.8455	0.0001	0.0000	-0.4947	0.0043	0.0003	0.0001	4433.4692	72.0531	2542.1552	166.0479	0.0000	0.0100
4673	932	2545	1064	551.0266	34.2259	201.6857	26.5894	0.0003	611.5259	0.0001	0.0000	-0.4879	0.0049	0.0001	0.0001	4376.9520	73.3447	3091.2576	83.3039	0.0883	0.0310
4681	961	2492	1036	555.7050	34.7480	202.7143	27.7097	157.0219	1399.0996	0.0002	0.0000	-0.4955	0.0045	0.0002	0.0001	4386.8236	73.5492	2883.2020	938.8904	0.1025	0.1326
4705	934	2573	1112	569.1635	34.3114	246.8157	29.0618	337.8509	193.4471	0.0001	0.0000	-0.5074	0.0039	0.0003	0.0001	4400.6657	71.4105	2754.8605	181.3883	0.0000	0.0089
4715	975	2574	1124	653.0819	36.4499	215.9611	27.6617	0.0000	533.1083	0.0002	0.0000	-0.4952	0.0044	0.0001	0.0001	4486.4140	74.4169	3065.5623	80.7185	0.0905	0.0311
4670	915	2487	1058	591.9524	34.6674	189.2046	26.9425	192.2828	551.3290	0.0001	0.0000	-0.4983	0.0042	0.0001	0.0001	4401.0663	73.7932	2745.7982	548.6979	0.0156	0.1486
4694	961	2492	1067	600.4024	33.9074	261.5864	27.3808	163.3560	160.4949	0.0002	0.0000	-0.5010	0.0039	0.0001	0.0001	4435.0876	70.4415	2765.0612	157.5294	0.0012	0.1628
4753	983	2485	1080	611.6865	35.9352	215.4852	30.2781	349.0289	214.7801	0.0001	0.0000	-0.4948	0.0046	0.0002	0.0001	4496.9517	75.5590	2642.2183	189.3988	0.0000	0.0024
